"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
700 3934 1 0.302964116378358 0.205810718394678 FALSE ""
700 914 2 0.280661452802558 0.169116248917138 FALSE ""
700 3170 3 0.314467276581268 0.179607861526507 FALSE ""
500 2995 4 0.265934950134963 0.236181620552925 FALSE ""
700 82 5 0.346216874295499 0.0446099555148087 FALSE ""
700 3411 6 0.329506753826949 0.140653969042708 FALSE ""
700 597 7 0.319700054911008 0.210905757241805 FALSE ""
500 308 8 0.275104571481701 0.215380379515962 FALSE ""
700 3796 9 0.312635265588299 0.190760790907378 FALSE ""
700 3164 10 0.316923545611134 0.221166146284758 FALSE ""
500 4455 11 0.245861375236298 0.286123318817163 FALSE ""
700 2313 12 0.352056151918677 0.0948594866525243 FALSE ""
500 2545 13 0.297277506220301 0.178717386791129 FALSE ""
700 557 14 0.320948684713114 0.118584540970553 FALSE ""
500 2285 15 0.243254076928998 0.313692889058417 FALSE ""
500 3813 16 0.278038996701587 0.216740613036511 FALSE ""
700 4674 17 0.352569799188801 0.145103894442257 FALSE ""
700 1413 18 0.276586752606854 0.241660889688388 FALSE ""
700 3600 19 0.364041750111427 0.081789063308367 FALSE ""
700 2692 20 0.306242054682015 0.188771560443331 FALSE ""
700 4816 21 0.225586793809123 0.323403162757429 FALSE ""
700 44 22 0.229832073136126 0.269750242551916 FALSE ""
700 2652 23 0.307940224993287 0.164460835167135 FALSE ""
700 1385 24 0.279588435975708 0.257426654323451 FALSE ""
500 2170 25 0.312492569184543 0.210497605589295 FALSE ""
700 2854 26 0.294287724002916 0.221108735163938 FALSE ""
500 1744 27 0.288254154032284 0.201658053544525 FALSE ""
700 1726 28 0.282070251481217 0.205062935414384 FALSE ""
500 2593 29 0.381523854918612 0.099713667184608 FALSE ""
700 4217 30 0.293247865783849 0.178172921299161 FALSE ""
500 1035 31 0.331111760306912 0.0985810835429419 FALSE ""
700 1720 32 0.307349414827889 0.162746889174879 FALSE ""
500 1001 33 0.318839435261377 0.117049443648636 FALSE ""
500 263 34 0.303389448619986 0.170007865719259 FALSE ""
500 3804 35 0.255033863840882 0.275765166455915 FALSE ""
500 516 36 0.280469033228721 0.2255068490686 FALSE ""
700 4597 37 0.267158507117343 0.240272853457912 FALSE ""
500 2366 38 0.186443927991746 0.357004662783678 FALSE ""
700 2646 39 0.278134461831938 0.239474489030998 FALSE ""
700 4642 40 0.322749047202768 0.139004252232829 FALSE ""
700 4436 41 0.337474496232284 0.150377598745907 FALSE ""
700 366 42 0.294569000599964 0.259646051386022 FALSE ""
500 4908 43 0.296976448215809 0.172667122074603 FALSE ""
500 2880 44 0.312953674145302 0.175995468137271 FALSE ""
700 1591 45 0.276025556366309 0.280912399415892 FALSE ""
700 1369 46 0.328866402379603 0.194114678353244 FALSE ""
700 1526 47 0.267967289529591 0.257923244298766 FALSE ""
700 200 48 0.305994289527874 0.148559817563031 FALSE ""
700 2368 49 0.288604283093466 0.221634794823844 FALSE ""
500 469 50 0.286979062826362 0.187799742316728 FALSE ""
500 3378 51 0.28149109132734 0.255283410553158 FALSE ""
500 2790 52 0.274759333772722 0.228654053722269 FALSE ""
500 2047 53 0.306995595525737 0.18840451380563 FALSE ""
700 4325 54 0.305731461936428 0.173043997312974 FALSE ""
700 937 55 0.248219525013711 0.237682677585254 FALSE ""
500 321 56 0.302687926552472 0.180374558681654 FALSE ""
500 4276 57 0.264940848029417 0.24022173463868 FALSE ""
700 4756 58 0.3662438392403 0.111839052863537 FALSE ""
700 1238 59 0.315688066360535 0.16336659584194 FALSE ""
500 259 60 0.322068343377461 0.138612515527348 FALSE ""
500 2163 61 0.265085713566257 0.201633555526013 FALSE ""
700 2283 62 0.292535768285913 0.209746831047699 FALSE ""
500 1594 63 0.203805786235865 0.352586727311467 FALSE ""
700 2205 64 0.271112105998747 0.260896340696358 FALSE ""
500 3597 65 0.336366649082703 0.135263756007504 FALSE ""
700 3482 66 0.282800604140207 0.237802671688959 FALSE ""
700 140 67 0.338178225009418 0.0963564390091947 FALSE ""
500 1060 68 0.326054953516288 0.181890761852607 FALSE ""
500 3761 69 0.365248732354067 0.112404988428263 FALSE ""
700 2452 70 0.32695975947654 0.117521379251255 FALSE ""
500 2049 71 0.285568159139397 0.232918579982102 FALSE ""
500 2589 72 0.3370715054485 0.15402727121276 FALSE ""
500 2144 73 0.288737137265169 0.258095391697868 FALSE ""
500 1829 74 0.340878355881218 0.127059040820138 FALSE ""
700 2852 75 0.314990905645488 0.16141189020277 FALSE ""
500 318 76 0.329957311035625 0.168506148886923 FALSE ""
700 4174 77 0.300826929246713 0.206166760530493 FALSE ""
500 1803 78 0.28813549312476 0.190419177007401 FALSE ""
500 2628 79 0.296052992707651 0.183378571796967 FALSE ""
500 804 80 0.311278297079266 0.150485349277392 FALSE ""
700 1160 81 0.269192063463115 0.206166974789019 FALSE ""
500 1427 82 0.28734192918786 0.224417423203771 FALSE ""
500 347 83 0.317452680828738 0.173566856603228 FALSE ""
500 3621 84 0.292868547419016 0.205747751104228 FALSE ""
700 504 85 0.361251731198169 0.0876348329274197 FALSE ""
500 1086 86 0.281754331522245 0.234132922487038 FALSE ""
700 3250 87 0.348181635232828 0.120006882311601 FALSE ""
500 2430 88 0.324107835474107 0.172686172790715 FALSE ""
700 2947 89 0.299960630606025 0.205379677222032 FALSE ""
700 3453 90 0.263014035947337 0.240333699234894 FALSE ""
700 393 91 0.276835566277579 0.245214361863628 FALSE ""
500 2111 92 0.326017605167844 0.105522385144439 FALSE ""
700 2690 93 0.245532372504704 0.269117045529629 FALSE ""
500 3986 94 0.301905762432527 0.21810719074383 FALSE ""
700 3101 95 0.243774486488656 0.296717120739194 FALSE ""
500 1106 96 0.285503946596081 0.247773042965871 FALSE ""
700 3326 97 0.297291579618554 0.241825352374766 FALSE ""
500 451 98 0.318965518179756 0.168437776891905 FALSE ""
500 2464 99 0.301611048898909 0.212234724438746 FALSE ""
500 424 100 0.274523692283875 0.197338917173247 FALSE ""
500 3916 101 0.249849874954957 0.329469373053336 FALSE ""
500 4139 102 0.239381312044623 0.228790045300758 FALSE ""
700 191 103 0.343851495454169 0.0992084942707536 FALSE ""
500 204 104 0.282557579656681 0.21119157059519 FALSE ""
700 1961 105 0.348544447748907 0.0842217283197817 FALSE ""
700 1819 106 0.329966671698134 0.137364944606933 FALSE ""
500 488 107 0.295521379157732 0.208007211180624 FALSE ""
500 1414 108 0.201561130433454 0.370124889058007 FALSE ""
700 4027 109 0.357175334323418 0.0941720627651137 FALSE ""
500 2009 110 0.327710159835339 0.144897891809324 FALSE ""
700 2770 111 0.297794101934918 0.210884645578075 FALSE ""
700 1216 112 0.296163692134548 0.23196578463363 FALSE ""
500 4228 113 0.34268922061703 0.137035919907068 FALSE ""
500 3160 114 0.338965971733498 0.186999631945996 FALSE ""
700 829 115 0.269018065838878 0.227745576238923 FALSE ""
500 550 116 0.28207433807331 0.21109103575574 FALSE ""
500 161 117 0.25168013504982 0.265378516449881 FALSE ""
500 2199 118 0.250793161668764 0.252169021470367 FALSE ""
700 1421 119 0.296751613626635 0.179563872026037 FALSE ""
500 4 120 0.231871923475169 0.274212186720665 FALSE ""
700 219 121 0.340310433223309 0.163356968145008 FALSE ""
500 3055 122 0.26732235652354 0.252150959364135 FALSE ""
700 3426 123 0.300156226990583 0.224875117113037 FALSE ""
500 994 124 0.343751144808205 0.135783045285168 FALSE ""
500 681 125 0.298063468633353 0.221288041166725 FALSE ""
700 1596 126 0.34947311301522 0.133272751325731 FALSE ""
500 1665 127 0.31077495982464 0.199956106270601 FALSE ""
500 4726 128 0.300062301592212 0.245768477894931 FALSE ""
500 2662 129 0.400961924350114 0.0829657530102083 FALSE ""
700 4125 130 0.29273979451645 0.229147969100034 FALSE ""
700 2758 131 0.300548947795811 0.219461154467685 FALSE ""
700 3759 132 0.331894014219338 0.143895487336534 FALSE ""
700 2994 133 0.223906252223501 0.300212548884877 FALSE ""
700 4485 134 0.278722361131892 0.228488929873996 FALSE ""
700 2209 135 0.239742577495744 0.280061188382993 FALSE ""
700 3912 136 0.323135551540075 0.136513986127681 FALSE ""
700 3910 137 0.316479335011217 0.132497799787793 FALSE ""
700 4180 138 0.294300619316259 0.251741017568299 FALSE ""
700 2324 139 0.31064658752221 0.129334544270381 FALSE ""
700 3408 140 0.332533364765259 0.144473039782648 FALSE ""
500 1137 141 0.271875258104355 0.320598737778813 FALSE ""
700 2321 142 0.25338089282274 0.307032979120525 FALSE ""
500 834 143 0.286546336385007 0.236987958506375 FALSE ""
500 1445 144 0.259800181864162 0.177801130545216 FALSE ""
700 2786 145 0.261398680309687 0.266871558614695 FALSE ""
500 4207 146 0.29744375913115 0.174416303135604 FALSE ""
700 421 147 0.325250902014254 0.185454189516959 FALSE ""
700 1039 148 0.272285290458809 0.263711823852059 FALSE ""
700 2380 149 0.319210154741258 0.18451212516003 FALSE ""
700 348 150 0.291646212196934 0.236817971274335 FALSE ""
500 3377 151 0.300232737401222 0.201988527914234 FALSE ""
700 4038 152 0.270908475804538 0.245991301099086 FALSE ""
700 863 153 0.308570123339967 0.16869286424809 FALSE ""
500 91 154 0.29140764424754 0.211104210678144 FALSE ""
700 1891 155 0.241095595430673 0.276264247275161 FALSE ""
500 1457 156 0.340679541557963 0.143832548459923 FALSE ""
700 3369 157 0.294418824661264 0.192666153161925 FALSE ""
700 237 158 0.284558575502754 0.234443761319034 FALSE ""
500 4982 159 0.315162610645138 0.171975270944936 FALSE ""
700 1773 160 0.309076884288799 0.197613850676797 FALSE ""
700 3691 161 0.282213151378181 0.215963662643568 FALSE ""
700 1101 162 0.316865580176583 0.11933377071334 FALSE ""
500 1325 163 0.326844986556736 0.130217882342404 FALSE ""
500 4146 164 0.292155858819656 0.223142449846432 FALSE ""
500 3436 165 0.284485034983134 0.216430404701012 FALSE ""
500 2131 166 0.292716433488328 0.242125992777778 FALSE ""
500 3909 167 0.29650033594722 0.202126617503524 FALSE ""
500 1635 168 0.265350770983675 0.260425400696578 FALSE ""
500 3589 169 0.358869458986016 0.161568169459467 FALSE ""
500 2359 170 0.279246130179407 0.20180150014121 FALSE ""
700 3747 171 0.364216001203394 0.0712002565984163 FALSE ""
500 4197 172 0.301431293304425 0.165906851881189 FALSE ""
500 4670 173 0.327295095725698 0.177767322548383 FALSE ""
700 3117 174 0.305403303739341 0.19540306867713 FALSE ""
500 1346 175 0.369366452961593 0.073140672812334 FALSE ""
700 2037 176 0.348308935270863 0.094492966978271 FALSE ""
700 2705 177 0.249709786251067 0.273506022137408 FALSE ""
700 4711 178 0.275463761453287 0.20730686069712 FALSE ""
700 3626 179 0.356624930268532 0.149912414129302 FALSE ""
500 2874 180 0.33418073063057 0.154127419104429 FALSE ""
500 3956 181 0.280679808893698 0.193946718055869 FALSE ""
500 4199 182 0.305510336258915 0.230315006059703 FALSE ""
700 1016 183 0.255842467803085 0.221238952060583 FALSE ""
700 869 184 0.265125051847851 0.240845948546855 FALSE ""
500 4604 185 0.322271805268833 0.152568178692359 FALSE ""
500 3880 186 0.300090992230083 0.146729581354551 FALSE ""
500 1772 187 0.313971049740682 0.189946314946254 FALSE ""
700 2096 188 0.281167314371024 0.242988842710091 FALSE ""
500 111 189 0.270217130814404 0.210435376968748 FALSE ""
500 3570 190 0.305202293132441 0.18355468551771 FALSE ""
500 2617 191 0.288055396964429 0.185615394765789 FALSE ""
500 3929 192 0.27708362372467 0.223775474530782 FALSE ""
700 1481 193 0.305015677803123 0.168038410596795 FALSE ""
500 2339 194 0.353296711473302 0.0893336848843569 FALSE ""
500 455 195 0.316374396624618 0.177199964433499 FALSE ""
500 367 196 0.27533623037969 0.239778242812258 FALSE ""
700 537 197 0.297540359009175 0.218506928770911 FALSE ""
700 320 198 0.274460950090528 0.248072201215707 FALSE ""
700 3862 199 0.27849590611202 0.210546849294785 FALSE ""
700 334 200 0.342561533499906 0.139038522132347 FALSE ""
700 4588 201 0.299735541579727 0.225149793267022 FALSE ""
500 1901 202 0.311642378315376 0.195833357968331 FALSE ""
500 3463 203 0.341117344066358 0.153495960926769 FALSE ""
700 1440 204 0.29089677337583 0.147246318722128 FALSE ""
500 2330 205 0.321756793456852 0.143617214961888 FALSE ""
500 489 206 0.296714153461018 0.194761049349551 FALSE ""
500 4575 207 0.318373932923537 0.23328752906412 FALSE ""
700 2366 208 0.286901785335896 0.198087974648597 FALSE ""
700 1553 209 0.251195090664095 0.284912036713659 FALSE ""
500 851 210 0.216885694016554 0.328034868946333 FALSE ""
700 4244 211 0.302113028294794 0.170191944715274 FALSE ""
